GeneID	Base mean	log2(FC)	StdErr	WalkdStat	P-Value	P-adj
MSTRG.10.8	0	NA	NA	NA	NA	NA
MSTRG.11.1	0	NA	NA	NA	NA	NA
MSTRG.11.2	0	NA	NA	NA	NA	NA
MSTRG.12.1	0	NA	NA	NA	NA	NA
MSTRG.15.2	0	NA	NA	NA	NA	NA
MSTRG.15.3	0	NA	NA	NA	NA	NA
MSTRG.15.4	0	NA	NA	NA	NA	NA
MSTRG.16.1	0	NA	NA	NA	NA	NA
MSTRG.16.2	0	NA	NA	NA	NA	NA
MSTRG.17.1	0	NA	NA	NA	NA	NA
MSTRG.18.1	0	NA	NA	NA	NA	NA
MSTRG.18.2	0	NA	NA	NA	NA	NA
MSTRG.18.3	0	NA	NA	NA	NA	NA
MSTRG.18.4	0	NA	NA	NA	NA	NA
MSTRG.19.2	0	NA	NA	NA	NA	NA
MSTRG.19.3	0	NA	NA	NA	NA	NA
MSTRG.24.1	0	NA	NA	NA	NA	NA
MSTRG.24.2	0	NA	NA	NA	NA	NA
MSTRG.24.3	0	NA	NA	NA	NA	NA
MSTRG.25.1	0	NA	NA	NA	NA	NA
MSTRG.25.2	0	NA	NA	NA	NA	NA
MSTRG.25.3	0	NA	NA	NA	NA	NA
MSTRG.25.4	0	NA	NA	NA	NA	NA
MSTRG.26.1	0	NA	NA	NA	NA	NA
MSTRG.26.2	0	NA	NA	NA	NA	NA
MSTRG.26.3	0	NA	NA	NA	NA	NA
MSTRG.27.1	0	NA	NA	NA	NA	NA
MSTRG.31.2	0	NA	NA	NA	NA	NA
MSTRG.32.2	0	NA	NA	NA	NA	NA
MSTRG.32.3	0	NA	NA	NA	NA	NA
MSTRG.41.2	0	NA	NA	NA	NA	NA
MSTRG.42.1	0	NA	NA	NA	NA	NA
MSTRG.42.2	0	NA	NA	NA	NA	NA
MSTRG.46.2	0	NA	NA	NA	NA	NA
MSTRG.46.3	0	NA	NA	NA	NA	NA
MSTRG.46.4	0	NA	NA	NA	NA	NA
MSTRG.48.2	0	NA	NA	NA	NA	NA
MSTRG.48.3	0	NA	NA	NA	NA	NA
MSTRG.49.1	0	NA	NA	NA	NA	NA
MSTRG.49.2	0	NA	NA	NA	NA	NA
MSTRG.49.3	0	NA	NA	NA	NA	NA
MSTRG.49.4	0	NA	NA	NA	NA	NA
MSTRG.49.5	0	NA	NA	NA	NA	NA
MSTRG.49.6	0	NA	NA	NA	NA	NA
MSTRG.50.2	0	NA	NA	NA	NA	NA
MSTRG.55.2	0	NA	NA	NA	NA	NA
MSTRG.60.2	0	NA	NA	NA	NA	NA
MSTRG.62.3	0	NA	NA	NA	NA	NA
MSTRG.62.4	0	NA	NA	NA	NA	NA
MSTRG.62.5	0	NA	NA	NA	NA	NA
MSTRG.62.6	0	NA	NA	NA	NA	NA
MSTRG.71.2	0	NA	NA	NA	NA	NA
MSTRG.76.2	0	NA	NA	NA	NA	NA
MSTRG.87.2	0	NA	NA	NA	NA	NA
MSTRG.91.1	0	NA	NA	NA	NA	NA
MSTRG.94.2	0	NA	NA	NA	NA	NA
MSTRG.95.2	0	NA	NA	NA	NA	NA
MSTRG.99.1	0	NA	NA	NA	NA	NA
MSTRG.99.2	0	NA	NA	NA	NA	NA
MSTRG.99.3	0	NA	NA	NA	NA	NA
MSTRG.109.2	0	NA	NA	NA	NA	NA
MSTRG.109.3	0	NA	NA	NA	NA	NA
MSTRG.110.1	0	NA	NA	NA	NA	NA
MSTRG.110.2	0	NA	NA	NA	NA	NA
MSTRG.114.2	0	NA	NA	NA	NA	NA
MSTRG.122.3	0	NA	NA	NA	NA	NA
MSTRG.123.2	0	NA	NA	NA	NA	NA
MSTRG.123.4	0	NA	NA	NA	NA	NA
MSTRG.123.5	0	NA	NA	NA	NA	NA
MSTRG.132.2	0	NA	NA	NA	NA	NA
MSTRG.132.3	0	NA	NA	NA	NA	NA
MSTRG.132.4	0	NA	NA	NA	NA	NA
MSTRG.132.5	0	NA	NA	NA	NA	NA
MSTRG.134.2	0	NA	NA	NA	NA	NA
